OBJECT_NAME,MEAN_MOTION,NORAD_CAT_ID,SEMIMAJOR_AXIS,PERIOD,OBJECT_TYPE,RCS_SIZE,AVG_ALTITUDE,Clusters
COSMOS 249 DEB,12.83289063,3583,7706.411,112.212,DEBRIS,SMALL,1336.411,6
TBA - TO BE ASSIGNED,13.34916907,87541,7506.411,107.872,UNKNOWN,,1136.411,6
SL-8 R/B,13.18999978,3577,7566.679,109.174,ROCKET BODY,LARGE,1196.679,6
TBA - TO BE ASSIGNED,13.1370239,87557,7587.008,109.614,UNKNOWN,,1217.008,6
COSMOS 256,13.16818832,3576,7575.032,109.354,PAYLOAD,LARGE,1205.032,6
OPS 4682 (SNAPSHOT),12.91765226,1314,7672.663,111.475,PAYLOAD,LARGE,1302.663,6
BREEZE-KM R/B,12.83516579,39764,7705.5,112.192,ROCKET BODY,LARGE,1335.5,6
COSMOS 252 DEB,13.20140959,3557,7562.319,109.079,DEBRIS,SMALL,1192.319,6
COSMOS 252,12.87518802,3530,7689.524,111.843,PAYLOAD,LARGE,1319.524,6
SECOR 4 (EGRS 4),12.92617625,1315,7669.289,111.402,PAYLOAD,MEDIUM,1299.289,6
COSMOS 249 DEB,12.8950782,3506,7681.615,111.671,DEBRIS,MEDIUM,1311.615,6
TBA - TO BE ASSIGNED,13.06225307,87664,7615.933,110.241,UNKNOWN,,1245.933,6
COSMOS 249,12.95839443,3504,7656.572,111.125,PAYLOAD,LARGE,1286.572,6
OPS 4682 DEB,13.19342878,1316,7565.368,109.145,DEBRIS,MEDIUM,1195.368,6
OPS 4682 DEB,13.12004576,1389,7593.551,109.756,DEBRIS,MEDIUM,1223.551,6
COSMOS 252 DEB,13.06461623,3555,7615.015,110.221,DEBRIS,MEDIUM,1245.015,6
TBA - TO BE ASSIGNED,12.74683398,270085,7741.057,112.969,UNKNOWN,,1371.057,6
COSMOS 2499,12.830039,39765,7707.553,112.237,PAYLOAD,MEDIUM,1337.553,6
TBA - TO BE ASSIGNED,12.92132313,270093,7671.21,111.444,UNKNOWN,,1301.21,6
COSMOS 252 DEB *,13.04107892,3713,7624.174,110.42,DEBRIS,SMALL,1254.174,6
FENGYUN 1C DEB,13.29605524,35173,7526.389,108.303,DEBRIS,SMALL,1156.389,6
TBA - TO BE ASSIGNED,12.95555078,270104,7657.692,111.149,UNKNOWN,,1287.692,6
TBA - TO BE ASSIGNED,13.01805291,270103,7633.162,110.616,UNKNOWN,,1263.162,6
BREEZE-KM R/B,12.81816212,38737,7712.313,112.341,ROCKET BODY,LARGE,1342.313,6
TBA - TO BE ASSIGNED,12.98514566,270097,7646.053,110.896,UNKNOWN,,1276.053,6
COSMOS 249 DEB,12.98175715,3695,7647.383,110.925,DEBRIS,SMALL,1277.383,6
NIMBUS 2,13.33582767,2173,7511.417,107.98,PAYLOAD,LARGE,1141.417,6
FENGYUN 1C DEB,13.32161714,35202,7516.758,108.095,DEBRIS,SMALL,1146.758,6
TBA - TO BE ASSIGNED,12.9646555,270095,7654.107,111.071,UNKNOWN,,1284.107,6
COSMOS 252 DEB *,12.87695972,3690,7688.819,111.828,DEBRIS,SMALL,1318.819,6
COSMOS 252 DEB *,13.07706178,3686,7610.182,110.116,DEBRIS,SMALL,1240.182,6
FENGYUN 1C DEB,13.21663237,38795,7556.511,108.954,DEBRIS,SMALL,1186.511,6
SCOUT A DEB,13.34054009,2778,7509.648,107.942,DEBRIS,SMALL,1139.648,6
