OBJECT_NAME,MEAN_MOTION,NORAD_CAT_ID,SEMIMAJOR_AXIS,PERIOD,OBJECT_TYPE,RCS_SIZE,AVG_ALTITUDE,Clusters
CZ-2C DEB,14.24618846,39225,7187.911,101.08,DEBRIS,SMALL,817.911,7
CZ-2C DEB,14.25525091,39224,7184.865,101.015,DEBRIS,SMALL,814.865,7
FENGYUN 1C DEB,14.11456296,30328,7232.53,102.022,DEBRIS,SMALL,862.53,7
FENGYUN 1C DEB,14.12503496,30419,7228.954,101.947,DEBRIS,SMALL,858.954,7
FENGYUN 1C DEB,14.02832872,30327,7262.139,102.649,DEBRIS,SMALL,892.139,7
FENGYUN 1C DEB,13.9799816,30322,7278.872,103.004,DEBRIS,SMALL,908.872,7
FENGYUN 1C DEB,14.12548346,30267,7228.801,101.943,DEBRIS,SMALL,858.801,7
CZ-2C DEB,14.23390234,39627,7192.047,101.167,DEBRIS,SMALL,822.047,7
FENGYUN 1C DEB,14.10349397,30270,7236.313,102.102,DEBRIS,MEDIUM,866.313,7
FENGYUN 1C DEB,14.05814437,30272,7251.867,102.432,DEBRIS,SMALL,881.867,7
FENGYUN 1C DEB,13.99253626,30273,7274.518,102.912,DEBRIS,SMALL,904.518,7
FENGYUN 1C DEB,14.2701091,30274,7179.877,100.91,DEBRIS,SMALL,809.877,7
CZ-2C DEB,14.24557502,39629,7188.118,101.084,DEBRIS,SMALL,818.118,7
METEOR 2-5 DEB,14.19208532,39608,7206.168,101.465,DEBRIS,SMALL,836.168,7
METEOR 2-5 DEB,14.20116362,39605,7203.096,101.4,DEBRIS,SMALL,833.096,7
FENGYUN 1C DEB,14.24328671,30275,7188.888,101.1,DEBRIS,SMALL,818.888,7
METEOR 2-5 DEB,14.15323818,39603,7219.348,101.744,DEBRIS,SMALL,849.348,7
METEOR 2-5 DEB,14.21251104,39602,7199.262,101.319,DEBRIS,SMALL,829.262,7
FENGYUN 1C DEB,14.16142252,30276,7216.566,101.685,DEBRIS,SMALL,846.566,7
FENGYUN 1C DEB,14.04946463,30277,7254.854,102.495,DEBRIS,SMALL,884.854,7
METEOR 2-5 DEB,14.20584316,39606,7201.514,101.367,DEBRIS,SMALL,831.514,7
FENGYUN 1C DEB,14.15634602,30279,7218.291,101.721,DEBRIS,SMALL,848.291,7
DMSP 5D-3 F19 (USA 249),14.14003201,39630,7223.842,101.839,PAYLOAD,LARGE,853.842,7
DMSP 5D-3 F19 DEB,14.17161295,39633,7213.106,101.612,DEBRIS,SMALL,843.106,7
FENGYUN 1C DEB,14.06758088,30241,7248.624,102.363,DEBRIS,SMALL,878.624,7
FENGYUN 1C DEB,14.13105197,30242,7226.902,101.903,DEBRIS,SMALL,856.902,7
FENGYUN 1C DEB,14.10234218,30243,7236.707,102.111,DEBRIS,SMALL,866.707,7
FENGYUN 1C DEB,14.12159426,30244,7230.129,101.971,DEBRIS,SMALL,860.129,7
FENGYUN 1C DEB,14.15289106,30247,7219.466,101.746,DEBRIS,SMALL,849.466,7
FENGYUN 1C DEB,14.16326936,30248,7215.939,101.671,DEBRIS,SMALL,845.939,7
DMSP 5D-3 F19 DEB,14.17542639,39632,7211.812,101.584,DEBRIS,SMALL,841.812,7
FENGYUN 1C DEB,14.19610726,30249,7204.807,101.436,DEBRIS,SMALL,834.807,7
FENGYUN 1C DEB,14.23724377,30251,7190.922,101.143,DEBRIS,SMALL,820.922,7
FENGYUN 1C DEB,14.06576811,30252,7249.247,102.376,DEBRIS,SMALL,879.247,7
FENGYUN 1C DEB,14.08606514,30257,7242.281,102.229,DEBRIS,SMALL,872.281,7
FENGYUN 1C DEB,13.93197695,30263,7295.583,103.359,DEBRIS,SMALL,925.583,7
FENGYUN 1C DEB,14.00881302,30264,7268.882,102.792,DEBRIS,SMALL,898.882,7
FENGYUN 1C DEB,14.05296298,30266,7253.65,102.469,DEBRIS,SMALL,883.65,7
FENGYUN 1C DEB,13.99228517,30250,7274.605,102.914,DEBRIS,SMALL,904.605,7
FENGYUN 1C DEB,13.96698853,30280,7283.386,103.1,DEBRIS,SMALL,913.386,7
FENGYUN 1C DEB,14.08629613,30281,7242.202,102.227,DEBRIS,MEDIUM,872.202,7
FENGYUN 1C DEB,14.10625145,30282,7235.37,102.082,DEBRIS,SMALL,865.37,7
FENGYUN 1C DEB,14.15282604,39541,7219.488,101.746,DEBRIS,SMALL,849.488,7
