OBJECT_NAME,MEAN_MOTION,NORAD_CAT_ID,SEMIMAJOR_AXIS,PERIOD,OBJECT_TYPE,RCS_SIZE,AVG_ALTITUDE,Clusters
COSMOS 1408 DEB,15.42627953,50233,6816.494,93.347,DEBRIS,SMALL,446.494,6
FENGYUN 1C DEB,15.08292503,31982,6919.554,95.472,DEBRIS,SMALL,549.554,6
COSMOS 1408 DEB,15.15471006,50226,6897.686,95.02,DEBRIS,SMALL,527.686,6
CBERS 1 DEB,15.06088154,32071,6926.304,95.612,DEBRIS,SMALL,556.304,6
COSMOS 1408 DEB,15.3334497,50223,6843.978,93.912,DEBRIS,SMALL,473.978,6
COSMOS 1408 DEB,15.39317881,50222,6826.262,93.548,DEBRIS,SMALL,456.262,6
COSMOS 1408 DEB,15.19341944,50219,6885.965,94.778,DEBRIS,SMALL,515.965,6
COSMOS 1408 DEB,15.21096784,50048,6880.668,94.669,DEBRIS,SMALL,510.668,6
COSMOS 1408 DEB,15.24905501,50218,6869.206,94.432,DEBRIS,SMALL,499.206,6
CBERS 1 DEB,15.0417832,32081,6932.166,95.733,DEBRIS,SMALL,562.166,6
FENGYUN 1C DEB,15.24667438,32116,6869.921,94.447,DEBRIS,SMALL,499.921,6
MINOTAUR 4 DEB,15.06721955,50150,6924.362,95.572,DEBRIS,SMALL,554.362,6
FENGYUN 1C DEB,15.26673358,31710,6863.902,94.323,DEBRIS,SMALL,493.902,6
THOR ABLESTAR DEB *,15.02225202,21970,6938.173,95.858,DEBRIS,SMALL,568.173,6
DELTA 2 R/B(1),15.21302345,22015,6880.048,94.656,ROCKET BODY,LARGE,510.048,6
FENGYUN 1C DEB,15.10767948,36241,6911.994,95.316,DEBRIS,SMALL,541.994,6
COSMOS 1408 DEB,15.10050927,50134,6914.182,95.361,DEBRIS,SMALL,544.182,6
COSMOS 1408 DEB,15.26820186,50133,6863.462,94.314,DEBRIS,SMALL,493.462,6
COSMOS 1408 DEB,15.14143077,50131,6901.718,95.103,DEBRIS,SMALL,531.718,6
COSMOS 1408 DEB,15.17977394,50127,6890.091,94.863,DEBRIS,SMALL,520.091,6
