OBJECT_NAME,MEAN_MOTION,NORAD_CAT_ID,SEMIMAJOR_AXIS,PERIOD,OBJECT_TYPE,RCS_SIZE,AVG_ALTITUDE,Clusters
COSMOS 943,12.52063127,10289,7834.014,115.01,PAYLOAD,MEDIUM,1464.014,1
SL-8 R/B,12.22609381,11699,7959.333,117.781,ROCKET BODY,LARGE,1589.333,1
COSMOS 944,12.49672754,10290,7844.001,115.23,PAYLOAD,MEDIUM,1474.001,1
COSMOS 1163,12.39919365,11698,7885.082,116.137,PAYLOAD,MEDIUM,1515.082,1
COSMOS 945,12.47216563,10291,7854.296,115.457,PAYLOAD,MEDIUM,1484.296,1
COSMOS 1162,12.42711276,11697,7873.268,115.876,PAYLOAD,MEDIUM,1503.268,1
COSMOS 946,12.44887739,10292,7864.088,115.673,PAYLOAD,MEDIUM,1494.088,1
SL-8 R/B,12.2521486,10293,7948.045,117.53,ROCKET BODY,LARGE,1578.045,1
COSMOS 1161,12.4514006,11696,7863.026,115.65,PAYLOAD,MEDIUM,1493.026,1
DELTA 1 R/B(1),12.47999115,10295,7851.012,115.385,ROCKET BODY,LARGE,1481.012,1
COSMOS 1137,12.43166742,11545,7871.344,115.833,PAYLOAD,MEDIUM,1501.344,1
THORAD DELTA 1 DEB,12.32771773,8183,7915.531,116.81,DEBRIS,MEDIUM,1545.531,1
COSMOS 1136,12.45277396,11544,7862.448,115.637,PAYLOAD,MEDIUM,1492.448,1
COSMOS 1134,12.49045182,11542,7846.628,115.288,PAYLOAD,MEDIUM,1476.628,1
COSMOS 1084,12.50457539,11299,7840.719,115.158,PAYLOAD,MEDIUM,1470.719,1
COSMOS 1083,12.52580373,11298,7831.857,114.963,PAYLOAD,MEDIUM,1461.857,1
COSMOS 1082,12.54927543,11297,7822.089,114.748,PAYLOAD,MEDIUM,1452.089,1
COSMOS 1081,12.5725503,11296,7812.432,114.535,PAYLOAD,MEDIUM,1442.432,1
COSMOS 839 DEB,12.46078411,10464,7859.078,115.563,DEBRIS,SMALL,1489.078,1
COSMOS 839 DEB,12.58128204,10465,7808.817,114.456,DEBRIS,SMALL,1438.817,1
SL-8 R/B,12.19155252,11136,7974.36,118.115,ROCKET BODY,LARGE,1604.36,1
COSMOS 1058,12.39473192,11135,7886.974,116.178,PAYLOAD,MEDIUM,1516.974,1
COSMOS 1057,12.42099303,11134,7875.854,115.933,PAYLOAD,MEDIUM,1505.854,1
COSMOS 1056,12.44483648,11133,7865.791,115.711,PAYLOAD,MEDIUM,1495.791,1
COSMOS 1055,12.46919351,11132,7855.544,115.485,PAYLOAD,MEDIUM,1485.544,1
COSMOS 839 DEB,12.32361597,10463,7917.287,116.849,DEBRIS,SMALL,1547.287,1
COSMOS 1054,12.49278408,11131,7845.652,115.267,PAYLOAD,MEDIUM,1475.652,1
DELTA 1 DEB,12.71056918,10469,7755.775,113.292,DEBRIS,SMALL,1385.775,1
COSMOS 1053,12.51463758,11130,7836.515,115.065,PAYLOAD,MEDIUM,1466.515,1
COSMOS 1052,12.53691659,11129,7827.229,114.861,PAYLOAD,MEDIUM,1457.229,1
DELTA 1 R/B(1),12.66947992,10490,7772.534,113.659,ROCKET BODY,LARGE,1402.534,1
COSMOS 1051,12.55929508,11128,7817.928,114.656,PAYLOAD,MEDIUM,1447.928,1
SL-8 R/B,12.20484828,11051,7968.567,117.986,ROCKET BODY,LARGE,1598.567,1
COSMOS 1041,12.43294063,11050,7870.807,115.821,PAYLOAD,MEDIUM,1500.807,1
COSMOS 1040,12.40849971,11049,7881.139,116.049,PAYLOAD,MEDIUM,1511.139,1
COSMOS 1039,12.3799971,11048,7893.231,116.317,PAYLOAD,MEDIUM,1523.231,1
COSMOS 1038,12.45901339,11047,7859.823,115.579,PAYLOAD,MEDIUM,1489.823,1
COSMOS 1037,12.48377316,11046,7849.427,115.35,PAYLOAD,MEDIUM,1479.427,1
COSMOS 839 DEB,12.49184179,10466,7846.046,115.275,DEBRIS,SMALL,1476.046,1
COSMOS 1085,12.45260558,11300,7862.519,115.638,PAYLOAD,MEDIUM,1492.519,1
COSMOS 1086,12.47849986,11301,7851.638,115.398,PAYLOAD,MEDIUM,1481.638,1
COSMOS 1087,12.42847049,11302,7872.694,115.863,PAYLOAD,MEDIUM,1502.694,1
COSMOS 1133,12.5084908,11541,7839.082,115.122,PAYLOAD,MEDIUM,1469.082,1
COSMOS 839 DEB,12.09192105,10445,8018.103,119.088,DEBRIS,SMALL,1648.103,1
COSMOS 1132,12.52632439,11540,7831.64,114.958,PAYLOAD,MEDIUM,1461.64,1
COSMOS 839 DEB,12.16783927,10446,7984.717,118.345,DEBRIS,SMALL,1614.717,1
COSMOS 839 DEB,12.36845696,10447,7898.14,116.425,DEBRIS,SMALL,1528.14,1
COSMOS 839 DEB,12.37131381,10448,7896.924,116.398,DEBRIS,SMALL,1526.924,1
COSMOS 839 DEB,12.45496433,10449,7861.526,115.617,DEBRIS,MEDIUM,1491.526,1
COSMOS 1131,12.54356557,11539,7824.462,114.8,PAYLOAD,MEDIUM,1454.462,1
COSMOS 1130,12.56233645,11538,7816.666,114.628,PAYLOAD,MEDIUM,1446.666,1
COSMOS 411,12.64955337,5210,7780.695,113.838,PAYLOAD,MEDIUM,1410.695,1
COSMOS 412,12.398532,5211,7885.362,116.143,PAYLOAD,MEDIUM,1515.362,1
COSMOS 413,12.43821401,5212,7868.582,115.772,PAYLOAD,MEDIUM,1498.582,1
COSMOS 414,12.51112945,5213,7837.98,115.098,PAYLOAD,MEDIUM,1467.98,1
COSMOS 415,12.474632,5214,7853.261,115.434,PAYLOAD,MEDIUM,1483.261,1
COSMOS 416,12.5803295,5215,7809.211,114.464,PAYLOAD,MEDIUM,1439.211,1
COSMOS 839 DEB,12.46774168,10450,7856.154,115.498,DEBRIS,MEDIUM,1486.154,1
COSMOS 839 DEB,12.45814362,10451,7860.188,115.587,DEBRIS,MEDIUM,1490.188,1
COSMOS 417,12.61413491,5216,7795.253,114.158,PAYLOAD,MEDIUM,1425.253,1
COSMOS 418,12.5454468,5217,7823.68,114.783,PAYLOAD,MEDIUM,1453.68,1
COSMOS 839 DEB,12.05925593,10452,8032.576,119.41,DEBRIS,SMALL,1662.576,1
SL-8 R/B,12.32196506,5218,7917.994,116.864,ROCKET BODY,LARGE,1547.994,1
COSMOS 839 DEB,12.42271393,10453,7875.126,115.917,DEBRIS,SMALL,1505.126,1
COSMOS 839 DEB,12.54437632,10454,7824.125,114.792,DEBRIS,MEDIUM,1454.125,1
SL-8 R/B,12.24223616,11304,7952.335,117.626,ROCKET BODY,LARGE,1582.335,1
COSMOS 1088,12.40129598,11303,7884.191,116.117,PAYLOAD,MEDIUM,1514.191,1
COSMOS 1135,12.47070236,11543,7854.91,115.471,PAYLOAD,MEDIUM,1484.91,1
THORAD DELTA 1 DEB,12.40042358,8181,7884.561,116.125,DEBRIS,SMALL,1514.561,1
COSMOS 1291,12.50852184,12640,7839.069,115.122,PAYLOAD,MEDIUM,1469.069,1
THORAD DELTA 1 DEB,12.39695131,8180,7886.033,116.158,DEBRIS,MEDIUM,1516.033,1
COSMOS 1393,12.47231693,13380,7854.232,115.456,PAYLOAD,MEDIUM,1484.232,1
COSMOS 1392,12.49355549,13379,7845.329,115.259,PAYLOAD,MEDIUM,1475.329,1
COSMOS 1391,12.51398969,13378,7836.786,115.071,PAYLOAD,MEDIUM,1466.786,1
COSMOS 1390,12.53341836,13377,7828.685,114.893,PAYLOAD,MEDIUM,1458.685,1
COSMOS 1389,12.55367156,13376,7820.263,114.707,PAYLOAD,MEDIUM,1450.263,1
COSMOS 650,12.69536941,7281,7761.964,113.427,PAYLOAD,LARGE,1391.964,1
COSMOS 1388,12.57470797,13375,7811.538,114.516,PAYLOAD,MEDIUM,1441.538,1
SL-8 R/B,12.71544031,7284,7753.794,113.248,ROCKET BODY,LARGE,1383.794,1
DELTA 1 DEB,12.74086806,7024,7743.474,113.022,DEBRIS,MEDIUM,1373.474,1
SL-14 DEB,12.69854687,45283,7760.669,113.399,DEBRIS,SMALL,1390.669,1
DELTA 1 DEB,12.36099437,7023,7901.319,116.495,DEBRIS,SMALL,1531.319,1
DELTA 1 DEB,12.44324179,7022,7866.463,115.725,DEBRIS,MEDIUM,1496.463,1
DELTA 1 DEB,12.30726223,7021,7924.299,117.004,DEBRIS,MEDIUM,1554.299,1
DELTA 1 DEB,12.14722959,7020,7993.746,118.546,DEBRIS,MEDIUM,1623.746,1
COSMOS 675,12.67155801,7424,7771.685,113.64,PAYLOAD,LARGE,1401.685,1
SL-8 R/B,12.68822876,7426,7764.876,113.491,ROCKET BODY,LARGE,1394.876,1
DELTA 1 DEB,12.42575009,7019,7873.843,115.888,DEBRIS,MEDIUM,1503.843,1
DELTA 1 DEB,12.3902804,7018,7888.863,116.22,DEBRIS,MEDIUM,1518.863,1
COSMOS 677,12.57992515,7435,7809.378,114.468,PAYLOAD,MEDIUM,1439.378,1
COSMOS 678,12.4176948,7436,7877.248,115.964,PAYLOAD,MEDIUM,1507.248,1
COSMOS 679,12.44391603,7437,7866.178,115.719,PAYLOAD,MEDIUM,1496.178,1
COSMOS 680,12.46612303,7438,7856.834,115.513,PAYLOAD,MEDIUM,1486.834,1
COSMOS 681,12.49039327,7439,7846.653,115.289,PAYLOAD,MEDIUM,1476.653,1
COSMOS 1394,12.45159544,13381,7862.944,115.648,PAYLOAD,MEDIUM,1492.944,1
COSMOS 682,12.51265208,7440,7837.344,115.084,PAYLOAD,MEDIUM,1467.344,1
COSMOS 1395,12.42834076,13382,7872.749,115.864,PAYLOAD,MEDIUM,1502.749,1
SL-8 R/B,12.30456294,7273,7925.458,117.03,ROCKET BODY,LARGE,1555.458,1
DELTA 1 DEB,12.22632192,7185,7959.234,117.779,DEBRIS,SMALL,1589.234,1
DELTA 1 DEB,12.23942131,7038,7953.554,117.653,DEBRIS,MEDIUM,1583.554,1
DELTA 1 DEB,12.1270477,7191,8002.612,118.743,DEBRIS,SMALL,1632.612,1
DELTA 1 DEB,12.52704787,7036,7831.339,114.951,DEBRIS,MEDIUM,1461.339,1
DELTA 1 DEB,12.07986373,7193,8023.438,119.207,DEBRIS,SMALL,1653.438,1
DELTA 1 DEB,12.43656756,7034,7869.277,115.788,DEBRIS,SMALL,1499.277,1
DELTA 1 DEB,12.46940189,7196,7855.456,115.483,DEBRIS,SMALL,1485.456,1
DELTA 1 DEB,12.41791082,7033,7877.157,115.962,DEBRIS,MEDIUM,1507.157,1
DELTA 1 DEB,12.34711777,7032,7907.237,116.626,DEBRIS,LARGE,1537.237,1
DELTA 1 DEB,12.38608506,7031,7890.644,116.259,DEBRIS,MEDIUM,1520.644,1
DELTA 1 DEB,12.23949127,7030,7953.524,117.652,DEBRIS,SMALL,1583.524,1
DELTA 1 DEB,12.37129285,7029,7896.933,116.399,DEBRIS,MEDIUM,1526.933,1
DELTA 1 DEB,12.24465436,7028,7951.288,117.602,DEBRIS,MEDIUM,1581.288,1
DELTA 1 DEB,12.34702045,7027,7907.279,116.627,DEBRIS,SMALL,1537.279,1
DELTA 1 DEB,12.6245478,7026,7790.966,114.063,DEBRIS,SMALL,1420.966,1
COSMOS 641,12.57318197,7265,7812.17,114.529,PAYLOAD,MEDIUM,1442.17,1
COSMOS 642,12.65798249,7266,7777.24,113.762,PAYLOAD,MEDIUM,1407.24,1
COSMOS 643,12.6155239,7267,7794.68,114.145,PAYLOAD,MEDIUM,1424.68,1
COSMOS 644,12.63653945,7268,7786.036,113.955,PAYLOAD,MEDIUM,1416.036,1
COSMOS 645,12.59503246,7269,7803.132,114.331,PAYLOAD,MEDIUM,1433.132,1
COSMOS 646,12.54990877,7270,7821.826,114.742,PAYLOAD,MEDIUM,1451.826,1
COSMOS 647,12.52839228,7271,7830.779,114.939,PAYLOAD,MEDIUM,1460.779,1
COSMOS 648,12.50341743,7272,7841.203,115.169,PAYLOAD,MEDIUM,1471.203,1
SL-8 R/B,12.21120236,13386,7965.803,117.925,ROCKET BODY,LARGE,1595.803,1
DELTA 1 DEB,12.49287907,7039,7845.612,115.266,DEBRIS,MEDIUM,1475.612,1
SL-8 R/B,12.22874517,13168,7958.183,117.755,ROCKET BODY,LARGE,1588.183,1
COSMOS 1364,12.41859198,13167,7876.869,115.955,PAYLOAD,MEDIUM,1506.869,1
COSMOS 717,12.39804711,7684,7885.568,116.147,PAYLOAD,MEDIUM,1515.568,1
COSMOS 718,12.51359907,7685,7836.949,115.075,PAYLOAD,MEDIUM,1466.949,1
SL-8 R/B,12.21070482,7686,7966.019,117.929,ROCKET BODY,LARGE,1596.019,1
RADIO 6,12.13807714,13002,7997.764,118.635,PAYLOAD,MEDIUM,1627.764,1
RADIO 7,12.0891229,13001,8019.34,119.115,PAYLOAD,MEDIUM,1649.34,1
RADIO 5,12.05273374,12999,8035.473,119.475,PAYLOAD,MEDIUM,1665.473,1
COSMOS 839 DEB,12.35151953,36300,7905.359,116.585,DEBRIS,SMALL,1535.359,1
RADIO 3,12.15831638,12997,7988.886,118.437,PAYLOAD,MEDIUM,1618.886,1
SL-8 R/B,12.24775104,12983,7949.948,117.573,ROCKET BODY,LARGE,1579.948,1
COSMOS 1327,12.3161956,12982,7920.467,116.919,PAYLOAD,MEDIUM,1550.467,1
COSMOS 1326,12.30828572,12981,7923.86,116.994,PAYLOAD,MEDIUM,1553.86,1
COSMOS 1325,12.30109361,12980,7926.948,117.063,PAYLOAD,MEDIUM,1556.948,1
COSMOS 1324,12.29712903,12979,7928.652,117.101,PAYLOAD,MEDIUM,1558.652,1
COSMOS 1323,12.29181098,12978,7930.939,117.151,PAYLOAD,MEDIUM,1560.939,1
COSMOS 1322,12.28702376,12977,7932.999,117.197,PAYLOAD,MEDIUM,1562.999,1
COSMOS 1321,12.28372409,12976,7934.419,117.228,PAYLOAD,MEDIUM,1564.419,1
COSMOS 1320,12.28018753,12975,7935.942,117.262,PAYLOAD,MEDIUM,1565.942,1
SL-8 R/B,12.30292123,6993,7926.163,117.045,ROCKET BODY,LARGE,1556.163,1
THORAD AGENA D DEB,12.72034034,4928,7751.802,113.205,DEBRIS,MEDIUM,1381.802,1
COSMOS 624,12.61250478,6992,7795.924,114.172,PAYLOAD,MEDIUM,1425.924,1
COSMOS 623,12.56920368,6991,7813.819,114.566,PAYLOAD,MEDIUM,1443.819,1
THORAD AGENA D DEB,12.64334284,4929,7783.243,113.894,DEBRIS,SMALL,1413.243,1
THOR DELTA 1 R/B,12.18198904,12889,7978.533,118.207,ROCKET BODY,LARGE,1608.533,1
COSMOS 716,12.42417671,7683,7874.508,115.903,PAYLOAD,MEDIUM,1504.508,1
COSMOS 683,12.53483252,7441,7828.096,114.88,PAYLOAD,MEDIUM,1458.096,1
COSMOS 715,12.44714067,7682,7864.82,115.689,PAYLOAD,MEDIUM,1494.82,1
COSMOS 713,12.5563904,7680,7819.134,114.683,PAYLOAD,MEDIUM,1449.134,1
COSMOS 1363,12.44129435,13166,7867.283,115.744,PAYLOAD,MEDIUM,1497.283,1
COSMOS 1362,12.46127498,13165,7858.872,115.558,PAYLOAD,MEDIUM,1488.872,1
COSMOS 1361,12.48176772,13164,7850.267,115.368,PAYLOAD,MEDIUM,1480.267,1
COSMOS 684,12.55685855,7442,7818.939,114.678,PAYLOAD,MEDIUM,1448.939,1
SL-8 R/B,12.22828796,7443,7958.381,117.76,ROCKET BODY,LARGE,1588.381,1
COSMOS 1360,12.50164599,13163,7841.944,115.185,PAYLOAD,MEDIUM,1471.944,1
DELTA 1 DEB,12.51782345,7017,7835.186,115.036,DEBRIS,SMALL,1465.186,1
COSMOS 1359,12.52006179,13162,7834.252,115.015,PAYLOAD,MEDIUM,1464.252,1
COSMOS 1358,12.53958685,13161,7826.117,114.836,PAYLOAD,MEDIUM,1456.117,1
COSMOS 1357,12.56029043,13160,7817.515,114.647,PAYLOAD,MEDIUM,1447.515,1
DELTA 1 DEB,12.29593943,7489,7929.163,117.112,DEBRIS,SMALL,1559.163,1
NOAA 4,12.53157011,7529,7829.455,114.91,PAYLOAD,LARGE,1459.455,1
INTASAT,12.53479989,7531,7828.11,114.88,PAYLOAD,MEDIUM,1458.11,1
THORAD DELTA 1 R/B,12.39874381,7532,7885.273,116.141,ROCKET BODY,MEDIUM,1515.273,1
OPS 6630 DEB,12.56019633,7559,7817.554,114.648,DEBRIS,SMALL,1447.554,1
TBA - TO BE ASSIGNED,12.28745409,81812,7932.813,117.193,UNKNOWN,,1562.813,1
DELTA 1 DEB,12.51655644,7013,7835.714,115.048,DEBRIS,MEDIUM,1465.714,1
DELTA 1 DEB,12.47468551,7012,7853.238,115.434,DEBRIS,MEDIUM,1483.238,1
COSMOS 708,12.68272949,7663,7767.12,113.54,PAYLOAD,LARGE,1397.12,1
SL-8 R/B,12.70417325,7665,7758.377,113.349,ROCKET BODY,LARGE,1388.377,1
COSMOS 711,12.47053,7678,7854.983,115.472,PAYLOAD,MEDIUM,1484.983,1
COSMOS 712,12.53429857,7679,7828.318,114.885,PAYLOAD,MEDIUM,1458.318,1
SL-14 DEB,12.49465481,45317,7844.868,115.249,DEBRIS,SMALL,1474.868,1
COSMOS 714,12.49269906,7681,7845.687,115.267,PAYLOAD,MEDIUM,1475.687,1
SL-14 R/B,12.42847024,12880,7872.694,115.863,ROCKET BODY,LARGE,1502.694,1
TBA - TO BE ASSIGNED,12.45407709,81819,7861.899,115.625,UNKNOWN,,1491.899,1
DELTA 1 DEB,12.56402891,7181,7815.964,114.613,DEBRIS,SMALL,1445.964,1
DELTA 1 DEB,12.69584394,7081,7761.77,113.423,DEBRIS,SMALL,1391.77,1
DELTA 1 DEB,12.59967193,7082,7801.217,114.289,DEBRIS,MEDIUM,1431.217,1
DELTA 1 DEB,12.32210555,7083,7917.934,116.863,DEBRIS,SMALL,1547.934,1
DELTA 1 R/B(CEP 1),12.53240618,4794,7829.106,114.902,ROCKET BODY,LARGE,1459.106,1
DELTA 1 DEB,12.25134326,7084,7948.394,117.538,DEBRIS,SMALL,1578.394,1
DELTA 1 DEB,12.59794787,7085,7801.929,114.304,DEBRIS,SMALL,1431.929,1
DELTA 1 DEB,12.40670983,7086,7881.897,116.066,DEBRIS,SMALL,1511.897,1
DELTA 1 DEB,12.28828385,7051,7932.456,117.185,DEBRIS,MEDIUM,1562.456,1
DELTA 1 DEB,12.56698528,7050,7814.738,114.586,DEBRIS,SMALL,1444.738,1
SL-14 R/B,12.42672388,13590,7873.432,115.879,ROCKET BODY,LARGE,1503.432,1
COSMOS 1410,12.42317306,13589,7874.932,115.912,PAYLOAD,LARGE,1504.932,1
DELTA 1 DEB,12.26954288,7093,7940.532,117.364,DEBRIS,MEDIUM,1570.532,1
DELTA 1 DEB,12.30040351,7124,7927.245,117.069,DEBRIS,SMALL,1557.245,1
DELTA 1 DEB,12.39601471,7126,7886.43,116.166,DEBRIS,SMALL,1516.43,1
DELTA 1 DEB,12.64670386,7128,7781.863,113.864,DEBRIS,SMALL,1411.863,1
DELTA 1 DEB,12.29305678,7046,7930.403,117.139,DEBRIS,SMALL,1560.403,1
DELTA 1 DEB,12.26015297,7045,7944.586,117.454,DEBRIS,MEDIUM,1574.586,1
DELTA 1 DEB,12.1401325,7131,7996.861,118.615,DEBRIS,SMALL,1626.861,1
DELTA 1 DEB,12.40900314,7132,7880.926,116.045,DEBRIS,MEDIUM,1510.926,1
DELTA 1 DEB,12.41124414,7133,7879.977,116.024,DEBRIS,SMALL,1509.977,1
DELTA 1 DEB,12.52328974,7134,7832.906,114.986,DEBRIS,SMALL,1462.906,1
COSMOS 1410 DEB,12.42526335,44696,7874.049,115.893,DEBRIS,SMALL,1504.049,1
DELTA 1 DEB,12.62483017,7135,7790.849,114.061,DEBRIS,SMALL,1420.849,1
DELTA 1 DEB,12.66534672,7080,7774.225,113.696,DEBRIS,MEDIUM,1404.225,1
DELTA 1 DEB,12.53000559,7136,7830.106,114.924,DEBRIS,SMALL,1460.106,1
DELTA 1 DEB,12.3412289,7079,7909.753,116.682,DEBRIS,MEDIUM,1539.753,1
NOAA 1,12.54004454,4793,7825.927,114.832,PAYLOAD,LARGE,1455.927,1
DELTA 1 DEB,12.24047389,7056,7953.098,117.643,DEBRIS,SMALL,1583.098,1
DELTA 1 DEB,12.33017995,7057,7914.477,116.787,DEBRIS,MEDIUM,1544.477,1
DELTA 1 DEB,12.5348084,7058,7828.106,114.88,DEBRIS,SMALL,1458.106,1
DELTA 1 DEB,12.26430406,7059,7942.793,117.414,DEBRIS,SMALL,1572.793,1
DELTA 1 DEB,12.44737669,7060,7864.72,115.687,DEBRIS,MEDIUM,1494.72,1
DELTA 1 DEB,12.5566059,7061,7819.044,114.681,DEBRIS,MEDIUM,1449.044,1
SL-8 R/B,12.21349721,13769,7964.805,117.902,ROCKET BODY,LARGE,1594.805,1
COSMOS 1436,12.57704025,13768,7810.573,114.494,PAYLOAD,MEDIUM,1440.573,1
COSMOS 1435,12.5567613,13767,7818.98,114.679,PAYLOAD,MEDIUM,1448.98,1
COSMOS 1434,12.53786463,13766,7826.834,114.852,PAYLOAD,MEDIUM,1456.834,1
DELTA 1 DEB,12.37306724,7052,7896.178,116.382,DEBRIS,SMALL,1526.178,1
COSMOS 1433,12.5191495,13765,7834.632,115.024,PAYLOAD,MEDIUM,1464.632,1
DELTA 1 DEB,12.33376393,7065,7912.944,116.753,DEBRIS,SMALL,1542.944,1
DELTA 1 DEB,12.39178383,7066,7888.225,116.206,DEBRIS,SMALL,1518.225,1
COSMOS 1432,12.49853539,13764,7843.245,115.213,PAYLOAD,MEDIUM,1473.245,1
COSMOS 1431,12.47716402,13763,7852.198,115.411,PAYLOAD,MEDIUM,1482.198,1
COSMOS 1430,12.45692966,13762,7860.699,115.598,PAYLOAD,MEDIUM,1490.699,1
COSMOS 1429,12.43406777,13761,7870.331,115.811,PAYLOAD,MEDIUM,1500.331,1
DELTA 1 DEB,12.41070235,7071,7880.207,116.029,DEBRIS,MEDIUM,1510.207,1
DELTA 1 DEB,12.42558124,7072,7873.915,115.89,DEBRIS,MEDIUM,1503.915,1
TBA - TO BE ASSIGNED,12.42003064,81946,7876.26,115.942,UNKNOWN,,1506.26,1
DELTA 1 DEB,12.28464973,7073,7934.021,117.219,DEBRIS,MEDIUM,1564.021,1
DELTA 1 DEB,12.72128487,7074,7751.419,113.196,DEBRIS,SMALL,1381.419,1
DELTA 1 DEB,12.39771763,7076,7885.708,116.15,DEBRIS,MEDIUM,1515.708,1
DELTA 1 DEB,12.68174,7183,7767.524,113.549,DEBRIS,SMALL,1397.524,1
DELTA 1 DEB,12.57762712,7137,7810.33,114.489,DEBRIS,SMALL,1440.33,1
DELTA 1 DEB,12.36510658,7139,7899.567,116.457,DEBRIS,SMALL,1529.567,1
DELTA 1 DEB,12.47826806,13524,7851.735,115.401,DEBRIS,SMALL,1481.735,1
COSMOS 839 DEB,12.32354391,13516,7917.318,116.85,DEBRIS,SMALL,1547.318,1
COSMOS 839 DEB,12.41263237,13515,7879.39,116.011,DEBRIS,SMALL,1509.39,1
COSMOS 2491 DEB,12.58547409,44912,7807.083,114.418,DEBRIS,SMALL,1437.083,1
DELTA 1 DEB,12.41093847,7166,7880.107,116.027,DEBRIS,SMALL,1510.107,1
DELTA 1 DEB,12.52955241,7167,7830.295,114.928,DEBRIS,SMALL,1460.295,1
COSMOS 2491 DEB,12.63232036,44987,7787.769,113.993,DEBRIS,SMALL,1417.769,1
DELTA 1 DEB,12.10703095,7168,8011.431,118.939,DEBRIS,SMALL,1641.431,1
DELTA 1 DEB,12.67805731,7169,7769.028,113.582,DEBRIS,SMALL,1399.028,1
COSMOS 2491 DEB,12.47380082,44992,7853.61,115.442,DEBRIS,SMALL,1483.61,1
COSMOS 2491 DEB,12.42972876,44996,7872.163,115.851,DEBRIS,SMALL,1502.163,1
COSMOS 2491 DEB,12.61093498,44998,7796.571,114.187,DEBRIS,SMALL,1426.571,1
DELTA 1 DEB,12.27552528,7173,7937.952,117.307,DEBRIS,SMALL,1567.952,1
COSMOS 2491 DEB,12.59829725,45030,7801.784,114.301,DEBRIS,SMALL,1431.784,1
DELTA 1 DEB,12.08263037,7174,8022.213,119.179,DEBRIS,SMALL,1652.213,1
COSMOS 839 DEB,12.38452945,13501,7891.305,116.274,DEBRIS,SMALL,1521.305,1
COSMOS 2491 DEB,12.56935117,45031,7813.758,114.564,DEBRIS,SMALL,1443.758,1
DELTA 1 DEB,12.35363241,7041,7904.457,116.565,DEBRIS,MEDIUM,1534.457,1
COSMOS 2491 DEB,12.55511537,45127,7819.663,114.694,DEBRIS,SMALL,1449.663,1
COSMOS 2491 DEB,12.58218479,45129,7808.443,114.448,DEBRIS,SMALL,1438.443,1
COSMOS 2491 DEB,12.61996913,45130,7792.85,114.105,DEBRIS,SMALL,1422.85,1
COSMOS 2491 DEB,12.60101641,45172,7800.662,114.276,DEBRIS,SMALL,1430.662,1
COSMOS 2491 DEB,12.54906677,45173,7822.175,114.75,DEBRIS,SMALL,1452.175,1
DELTA 1 DEB,12.50901795,13525,7838.862,115.117,DEBRIS,SMALL,1468.862,1
DELTA 1 DEB,12.31795796,7138,7919.712,116.902,DEBRIS,MEDIUM,1549.712,1
THORAD DELTA 1 DEB,12.4003791,13527,7884.579,116.125,DEBRIS,SMALL,1514.579,1
DELTA 1 DEB,12.35986511,13530,7901.8,116.506,DEBRIS,SMALL,1531.8,1
DELTA 1 DEB,12.36111861,7140,7901.266,116.494,DEBRIS,SMALL,1531.266,1
DELTA 1 DEB,12.40073451,7141,7884.429,116.122,DEBRIS,SMALL,1514.429,1
DELTA 1 DEB,12.31940259,7142,7919.092,116.889,DEBRIS,MEDIUM,1549.092,1
DELTA 1 DEB,12.32929528,7143,7914.856,116.795,DEBRIS,SMALL,1544.856,1
COSMOS 374 DEB,12.64512531,4823,7782.511,113.878,DEBRIS,SMALL,1412.511,1
DELTA 1 DEB,12.44412336,7044,7866.091,115.717,DEBRIS,MEDIUM,1496.091,1
DELTA 1 DEB,12.42448544,7146,7874.378,115.9,DEBRIS,MEDIUM,1504.378,1
DELTA 1 DEB,12.32942374,7147,7914.801,116.794,DEBRIS,MEDIUM,1544.801,1
DELTA 1 DEB,12.25451398,7148,7947.023,117.508,DEBRIS,SMALL,1577.023,1
DELTA 1 DEB,12.39613401,7149,7886.379,116.165,DEBRIS,SMALL,1516.379,1
DELTA 1 DEB,12.25257639,7150,7947.86,117.526,DEBRIS,MEDIUM,1577.86,1
DELTA 1 DEB,12.21830212,13538,7962.717,117.856,DEBRIS,SMALL,1592.717,1
DELTA 1 DEB,12.27100875,13537,7939.899,117.35,DEBRIS,SMALL,1569.899,1
DELTA 1 DEB,12.17361716,7151,7982.19,118.289,DEBRIS,SMALL,1612.19,1
DELTA 1 DEB,12.28454932,7152,7934.064,117.22,DEBRIS,SMALL,1564.064,1
DELTA 1 DEB,12.35638555,7153,7903.283,116.539,DEBRIS,MEDIUM,1533.283,1
DELTA 1 DEB,12.39041824,13535,7888.805,116.219,DEBRIS,SMALL,1518.805,1
DELTA 1 DEB,12.39720594,7155,7885.925,116.155,DEBRIS,SMALL,1515.925,1
DELTA 1 DEB,12.14510724,7156,7994.677,118.566,DEBRIS,MEDIUM,1624.677,1
DELTA 1 DEB,12.31739683,7158,7919.952,116.908,DEBRIS,SMALL,1549.952,1
DELTA 1 DEB,12.3434435,7160,7908.807,116.661,DEBRIS,SMALL,1538.807,1
DELTA 1 DEB,12.41151092,7161,7879.864,116.021,DEBRIS,SMALL,1509.864,1
DELTA 1 DEB,12.1706721,13531,7983.478,118.317,DEBRIS,SMALL,1613.478,1
DELTA 1 DEB,12.31231066,7163,7922.133,116.956,DEBRIS,MEDIUM,1552.133,1
COSMOS 1312,12.4235705,12879,7874.764,115.909,PAYLOAD,LARGE,1504.764,1
