OBJECT_NAME,MEAN_MOTION,NORAD_CAT_ID,SEMIMAJOR_AXIS,PERIOD,OBJECT_TYPE,RCS_SIZE,AVG_ALTITUDE,Clusters
SL-24 DEB,13.2519132,31791,7543.093,108.664,DEBRIS,LARGE,1173.093,7
FENGYUN 1C DEB,13.31921963,31788,7517.66,108.114,DEBRIS,SMALL,1147.66,7
DELTA 1 DEB,13.25737045,12263,7541.023,108.619,DEBRIS,SMALL,1171.023,7
TBA - TO BE ASSIGNED,12.94743485,270236,7660.892,111.219,TBA,,1290.892,7
TBA - TO BE ASSIGNED,12.94093854,270237,7663.456,111.275,TBA,,1293.456,7
TBA - TO BE ASSIGNED,12.93325291,270241,7666.492,111.341,TBA,,1296.492,7
TBA - TO BE ASSIGNED,12.97709017,270242,7649.217,110.965,TBA,,1279.217,7
TBA - TO BE ASSIGNED,12.95760167,270244,7656.884,111.132,TBA,,1286.884,7
TBA - TO BE ASSIGNED,12.94616408,270249,7661.394,111.23,TBA,,1291.394,7
NOVA 1,13.23039803,12458,7551.268,108.84,PAYLOAD,LARGE,1181.268,7
FENGYUN 1C DEB,13.27443537,31485,7534.558,108.479,DEBRIS,SMALL,1164.558,7
TBA - TO BE ASSIGNED,12.98982613,270253,7644.216,110.856,TBA,,1274.216,7
TBA - TO BE ASSIGNED,12.95951585,270255,7656.13,111.115,TBA,,1286.13,7
TBA - TO BE ASSIGNED,12.92550018,270256,7669.557,111.408,TBA,,1299.557,7
TBA - TO BE ASSIGNED,12.95013286,270262,7659.828,111.196,TBA,,1289.828,7
TBA - TO BE ASSIGNED,13.13581845,270264,7587.472,109.624,TBA,,1217.472,7
TBA - TO BE ASSIGNED,12.95511029,270267,7657.866,111.153,TBA,,1287.866,7
TBA - TO BE ASSIGNED,12.97428284,270268,7650.32,110.989,TBA,,1280.32,7
TBA - TO BE ASSIGNED,13.29618603,270269,7526.339,108.302,TBA,,1156.339,7
TBA - TO BE ASSIGNED,12.97300465,270274,7650.822,111.0,TBA,,1280.822,7
TBA - TO BE ASSIGNED,12.93539955,270279,7665.643,111.322,TBA,,1295.643,7
TBA - TO BE ASSIGNED,12.96425355,270280,7654.265,111.075,TBA,,1284.265,7
FENGYUN 1C DEB,13.21788041,31527,7556.035,108.943,DEBRIS,SMALL,1186.035,7
TBA - TO BE ASSIGNED,12.87805787,270285,7688.382,111.818,TBA,,1318.382,7
TBA - TO BE ASSIGNED,12.98201993,270286,7647.28,110.923,TBA,,1277.28,7
TBA - TO BE ASSIGNED,13.03765837,270216,7625.508,110.449,TBA,,1255.508,7
TBA - TO BE ASSIGNED,13.04240409,270149,7623.658,110.409,TBA,,1253.658,7
OPS 4682 DEB,12.97702626,12102,7649.242,110.965,DEBRIS,SMALL,1279.242,7
TBA - TO BE ASSIGNED,12.88671774,270211,7684.937,111.743,TBA,,1314.937,7
TBA - TO BE ASSIGNED,12.95353876,270154,7658.485,111.167,TBA,,1288.485,7
TBA - TO BE ASSIGNED,13.02564519,270156,7630.196,110.551,TBA,,1260.196,7
THOR ABLESTAR DEB,13.0213857,159,7631.86,110.587,DEBRIS,MEDIUM,1261.86,7
TBA - TO BE ASSIGNED,12.9900361,270164,7644.134,110.854,TBA,,1274.134,7
TBA - TO BE ASSIGNED,12.94881617,270165,7660.347,111.207,TBA,,1290.347,7
COSMOS 970 DEB,13.36086269,12867,7502.031,107.777,DEBRIS,SMALL,1132.031,7
OPS 4682 DEB,12.96014948,11631,7655.881,111.11,DEBRIS,SMALL,1285.881,7
FENGYUN 1C DEB,13.31241002,32105,7520.223,108.17,DEBRIS,SMALL,1150.223,7
COSMOS 970 DEB,13.39497681,12861,7489.288,107.503,DEBRIS,SMALL,1119.288,7
FENGYUN 1C DEB,13.18371002,32088,7569.086,109.226,DEBRIS,SMALL,1199.086,7
FENGYUN 1C DEB,13.21802668,31993,7555.979,108.942,DEBRIS,SMALL,1185.979,7
TBA - TO BE ASSIGNED,13.02564079,270176,7630.197,110.551,TBA,,1260.197,7
FENGYUN 1C DEB,13.20221276,31992,7562.012,109.073,DEBRIS,SMALL,1192.012,7
TBA - TO BE ASSIGNED,12.99584779,270183,7641.854,110.805,TBA,,1271.854,7
TBA - TO BE ASSIGNED,12.95095388,270184,7659.504,111.189,TBA,,1289.504,7
FENGYUN 1C DEB,13.32442111,31981,7515.703,108.072,DEBRIS,SMALL,1145.703,7
TBA - TO BE ASSIGNED,13.06944326,270186,7613.139,110.181,TBA,,1243.139,7
FENGYUN 1C DEB,13.29892263,31980,7525.307,108.279,DEBRIS,SMALL,1155.307,7
TBA - TO BE ASSIGNED,12.90569275,270191,7677.402,111.579,TBA,,1307.402,7
TBA - TO BE ASSIGNED,12.96398136,270192,7654.372,111.077,TBA,,1284.372,7
FENGYUN 1C DEB,13.39439853,31931,7489.504,107.508,DEBRIS,SMALL,1119.504,7
TBA - TO BE ASSIGNED,12.96447982,270195,7654.176,111.073,TBA,,1284.176,7
TBA - TO BE ASSIGNED,13.01763934,270199,7633.324,110.619,TBA,,1263.324,7
TBA - TO BE ASSIGNED,12.94942735,270200,7660.106,111.202,TBA,,1290.106,7
FENGYUN 1C DEB,13.21753883,31912,7556.165,108.946,DEBRIS,SMALL,1186.165,7
FENGYUN 1C DEB,13.23048126,31911,7551.237,108.84,DEBRIS,SMALL,1181.237,7
TBA - TO BE ASSIGNED,12.99483234,270203,7642.253,110.813,TBA,,1272.253,7
TBA - TO BE ASSIGNED,13.39843322,270208,7488.0,107.475,TBA,,1118.0,7
FENGYUN 1C DEB,13.20566313,31861,7560.695,109.044,DEBRIS,SMALL,1190.695,7
FENGYUN 1C DEB,13.14206151,31843,7585.069,109.572,DEBRIS,SMALL,1215.069,7
ATLAS CENTAUR 2 DEB,13.38617694,700,7492.57,107.574,DEBRIS,MEDIUM,1122.57,7
METEOR 3-4,13.16640993,21232,7575.714,109.369,PAYLOAD,LARGE,1205.714,7
TBA - TO BE ASSIGNED,13.35078991,89460,7505.804,107.859,TBA,,1135.804,7
COSMOS 2251 DEB,13.39005023,35777,7491.125,107.543,DEBRIS,SMALL,1121.125,7
DELTA 1 DEB,13.14045025,21355,7585.689,109.585,DEBRIS,SMALL,1215.689,7
THOR ABLESTAR DEB,13.03617842,645,7626.085,110.462,DEBRIS,SMALL,1256.085,7
DELTA 1 DEB *,13.26186672,10519,7539.318,108.582,DEBRIS,SMALL,1169.318,7
DELTA 1 DEB,13.25589048,21354,7541.584,108.631,DEBRIS,SMALL,1171.584,7
FENGYUN 1C DEB,13.21290584,30558,7557.931,108.984,DEBRIS,SMALL,1187.931,7
TBA - TO BE ASSIGNED,13.08842178,85047,7605.778,110.021,TBA,,1235.778,7
COSMOS 2251 DEB,13.37121326,35646,7498.159,107.694,DEBRIS,SMALL,1128.159,7
COSMOS 2251 DEB,13.37775361,35606,7495.715,107.641,DEBRIS,SMALL,1125.715,7
DELTA 1 DEB,13.1349824,21352,7587.794,109.631,DEBRIS,SMALL,1217.794,7
OPS 4682 DEB,12.96532247,14717,7653.844,111.065,DEBRIS,SMALL,1283.844,7
DELTA 1 DEB,13.31414014,21351,7519.571,108.156,DEBRIS,MEDIUM,1149.571,7
THOR ABLESTAR DEB,13.30692455,643,7522.29,108.214,DEBRIS,SMALL,1152.29,7
OPS 4682 DEB,12.9858168,14716,7645.789,110.89,DEBRIS,SMALL,1275.789,7
OPS 4682 DEB,12.95250852,14715,7658.891,111.175,DEBRIS,SMALL,1288.891,7
DELTA 1 DEB,13.14156918,21347,7585.258,109.576,DEBRIS,SMALL,1215.258,7
COSMOS 970 DEB,13.35925655,10562,7502.632,107.79,DEBRIS,SMALL,1132.632,7
FENGYUN 1C DEB,13.31184519,30616,7520.436,108.174,DEBRIS,SMALL,1150.436,7
FENGYUN 1C DEB,13.274924,30623,7534.374,108.475,DEBRIS,SMALL,1164.374,7
DELTA 1 DEB,13.09822774,21345,7601.982,109.939,DEBRIS,SMALL,1231.982,7
COSMOS 970 DEB *,13.23265409,10566,7550.41,108.822,DEBRIS,SMALL,1180.41,7
JASON DEB,13.07686613,35414,7610.258,110.118,DEBRIS,SMALL,1240.258,7
THOR ABLESTAR DEB,12.85786814,558,7696.428,111.994,DEBRIS,SMALL,1326.428,7
THOR ABLESTAR DEB,13.3580334,549,7503.09,107.8,DEBRIS,SMALL,1133.09,7
TBA - TO BE ASSIGNED,13.36028211,87051,7502.248,107.782,TBA,,1132.248,7
DELTA 1 DEB,13.34642112,21338,7507.442,107.894,DEBRIS,MEDIUM,1137.442,7
DELTA 1 DEB,13.30022104,21336,7524.817,108.269,DEBRIS,SMALL,1154.817,7
SL-14 DEB,12.85708429,35400,7696.741,112.001,DEBRIS,SMALL,1326.741,7
DELTA 1 DEB,12.86428038,14564,7693.87,111.938,DEBRIS,MEDIUM,1323.87,7
FENGYUN 1C DEB,13.19341798,30545,7565.372,109.145,DEBRIS,SMALL,1195.372,7
DELTA 1 DEB,13.39489127,21331,7489.32,107.504,DEBRIS,SMALL,1119.32,7
DELTA 1 R/B(1),13.40051134,10517,7487.226,107.459,ROCKET BODY,LARGE,1117.226,7
TBA - TO BE ASSIGNED,12.90514141,82961,7677.621,111.583,TBA,,1307.621,7
DELTA 1 DEB,13.26326047,21386,7538.79,108.571,DEBRIS,SMALL,1168.79,7
DELTA 1 DEB,12.90596535,21384,7677.294,111.576,DEBRIS,SMALL,1307.294,7
DELTA 1 DEB,13.3035202,21377,7523.573,108.242,DEBRIS,SMALL,1153.573,7
DELTA 1 DEB,13.3207988,21373,7517.065,108.102,DEBRIS,SMALL,1147.065,7
DELTA 1 DEB,13.33237319,21372,7512.714,108.008,DEBRIS,SMALL,1142.714,7
DELTA 1 DEB,13.14053676,21371,7585.655,109.585,DEBRIS,SMALL,1215.655,7
TBA - TO BE ASSIGNED,13.38577744,82529,7492.719,107.577,TBA,,1122.719,7
FENGYUN 1C DEB,13.19116289,30477,7566.234,109.164,DEBRIS,SMALL,1196.234,7
DELTA 1 DEB,13.27950331,21370,7532.641,108.438,DEBRIS,SMALL,1162.641,7
DELTA 1 DEB,13.30792054,21367,7521.914,108.206,DEBRIS,SMALL,1151.914,7
FENGYUN 1C DEB,12.88145009,30495,7687.032,111.789,DEBRIS,SMALL,1317.032,7
TBA - TO BE ASSIGNED,13.13679812,82627,7587.094,109.616,TBA,,1217.094,7
DELTA 1 DEB,12.98142851,21365,7647.512,110.928,DEBRIS,SMALL,1277.512,7
TBA - TO BE ASSIGNED,13.21457397,82698,7557.295,108.971,TBA,,1187.295,7
TBA - TO BE ASSIGNED,12.87138674,82708,7691.038,111.876,TBA,,1321.038,7
THOR ABLESTAR DEB,13.37712233,658,7495.95,107.646,DEBRIS,SMALL,1125.95,7
TBA - TO BE ASSIGNED,13.39903784,82737,7487.775,107.47,TBA,,1117.775,7
DELTA 1 DEB,12.96195874,21364,7655.168,111.094,DEBRIS,SMALL,1285.168,7
DELTA 1 DEB,13.09906866,21363,7601.656,109.931,DEBRIS,SMALL,1231.656,7
THOR ABLESTAR DEB,13.11122406,657,7596.957,109.83,DEBRIS,SMALL,1226.957,7
TBA - TO BE ASSIGNED,13.06712888,82783,7614.038,110.2,TBA,,1244.038,7
DELTA 1 DEB,13.22081525,10471,7554.917,108.919,DEBRIS,MEDIUM,1184.917,7
COSMOS 963,13.17589837,10491,7572.077,109.29,PAYLOAD,LARGE,1202.077,7
THOR ABLESTAR DEB,13.07830904,655,7609.698,110.106,DEBRIS,SMALL,1239.698,7
DELTA 1 DEB,13.29282376,21360,7527.608,108.329,DEBRIS,MEDIUM,1157.608,7
SL-8 R/B,13.19693015,10492,7564.03,109.116,ROCKET BODY,LARGE,1194.03,7
TBA - TO BE ASSIGNED,13.14959854,82912,7582.17,109.509,TBA,,1212.17,7
FENGYUN 1C DEB,13.26841713,30527,7536.837,108.528,DEBRIS,SMALL,1166.837,7
DELTA 1 DEB,13.14140056,21358,7585.323,109.577,DEBRIS,SMALL,1215.323,7
DELTA 1 DEB,13.30185837,21356,7524.199,108.256,DEBRIS,SMALL,1154.199,7
THOR ABLESTAR DEB,12.90503526,404,7677.663,111.584,DEBRIS,MEDIUM,1307.663,7
DELTA 1 DEB,13.32945409,21330,7513.811,108.031,DEBRIS,MEDIUM,1143.811,7
COSMOS 970 DEB,13.32661477,10579,7514.878,108.054,DEBRIS,SMALL,1144.878,7
TBA - TO BE ASSIGNED,13.10141575,87843,7600.748,109.912,TBA,,1230.748,7
TBA - TO BE ASSIGNED,12.84361392,87845,7702.121,112.118,TBA,,1332.121,7
DELTA 1 DEB,12.96768045,10713,7652.916,111.045,DEBRIS,SMALL,1282.916,7
THOR ABLESTAR R/B,13.39054678,447,7490.94,107.539,ROCKET BODY,LARGE,1120.94,7
ANNA 1B,13.35279945,446,7505.051,107.843,PAYLOAD,MEDIUM,1135.051,7
DELTA 1 DEB,13.18734392,21277,7567.695,109.196,DEBRIS,MEDIUM,1197.695,7
DELTA 1 DEB,13.3532901,21276,7504.867,107.839,DEBRIS,LARGE,1134.867,7
OPS 3899,12.93885236,14139,7664.28,111.293,PAYLOAD,LARGE,1294.28,7
TBA - TO BE ASSIGNED,13.03625469,89101,7626.055,110.461,TBA,,1256.055,7
COSMOS 2251 DEB,13.34357031,34910,7508.511,107.917,DEBRIS,SMALL,1138.511,7
DELTA 1 DEB,13.37663676,21273,7496.132,107.65,DEBRIS,MEDIUM,1126.132,7
DELTA 1 DEB,12.92870977,21272,7668.287,111.38,DEBRIS,SMALL,1298.287,7
COSMOS 2251 DEB,13.25048204,34879,7543.636,108.675,DEBRIS,SMALL,1173.636,7
DELTA 1 DEB,13.01745397,21271,7633.396,110.621,DEBRIS,SMALL,1263.396,7
DELTA 1 DEB,13.2314577,21269,7550.865,108.832,DEBRIS,SMALL,1180.865,7
DELTA 1 DEB,13.0616156,21268,7616.181,110.247,DEBRIS,MEDIUM,1246.181,7
COSMOS 2251 DEB,13.36140812,34813,7501.827,107.773,DEBRIS,SMALL,1131.827,7
DELTA 1 R/B(1),13.11003048,14051,7597.418,109.84,ROCKET BODY,LARGE,1227.418,7
OPS 4682 DEB,12.93908002,14049,7664.19,111.291,DEBRIS,SMALL,1294.19,7
OPS 4682 DEB,12.98307582,14048,7646.865,110.914,DEBRIS,SMALL,1276.865,7
OPS 4682 DEB,12.95807459,14047,7656.698,111.128,DEBRIS,SMALL,1286.698,7
THOR ABLESTAR DEB,13.05463312,13942,7618.896,110.306,DEBRIS,SMALL,1248.896,7
TBA - TO BE ASSIGNED,13.37334128,89255,7497.363,107.677,TBA,,1127.363,7
DELTA 1 DEB,13.11246206,10746,7596.479,109.819,DEBRIS,SMALL,1226.479,7
DELTA 1 DEB,13.38175334,10750,7494.221,107.609,DEBRIS,SMALL,1124.221,7
TBA - TO BE ASSIGNED,12.95521667,89349,7657.824,111.152,TBA,,1287.824,7
FENGYUN 1C DEB,13.01688692,30914,7633.618,110.626,DEBRIS,SMALL,1263.618,7
TBA - TO BE ASSIGNED,12.96598524,89403,7653.584,111.06,TBA,,1283.584,7
SL-14 R/B,13.16346139,21233,7576.846,109.394,ROCKET BODY,LARGE,1206.846,7
DELTA 1 DEB,13.33927662,21281,7510.122,107.952,DEBRIS,MEDIUM,1140.122,7
FENGYUN 1C DEB,13.08862411,30663,7605.7,110.019,DEBRIS,SMALL,1235.7,7
TBA - TO BE ASSIGNED,12.90482993,87782,7677.744,111.586,TBA,,1307.744,7
DELTA 1 DEB,13.24541403,21282,7545.56,108.717,DEBRIS,SMALL,1175.56,7
DELTA 1 DEB,12.89700623,21327,7680.849,111.654,DEBRIS,MEDIUM,1310.849,7
OPS 4682 DEB,12.96514522,14515,7653.914,111.067,DEBRIS,SMALL,1283.914,7
COSMOS 970 DEB,13.21748124,14511,7556.187,108.947,DEBRIS,SMALL,1186.187,7
DELTA 1 DEB,13.06464147,21324,7615.005,110.221,DEBRIS,SMALL,1245.005,7
DELTA 1 DEB,13.05782662,21319,7617.654,110.279,DEBRIS,SMALL,1247.654,7
DELTA 1 DEB,13.30989355,21317,7521.171,108.19,DEBRIS,SMALL,1151.171,7
COSMOS 886 DEB,13.34604488,14502,7507.583,107.897,DEBRIS,SMALL,1137.583,7
DELTA 1 DEB,13.32746601,21297,7514.558,108.048,DEBRIS,MEDIUM,1144.558,7
DELTA 1 DEB,13.09831546,21296,7601.948,109.938,DEBRIS,SMALL,1231.948,7
DELTA 1 DEB,12.94076557,21294,7663.524,111.276,DEBRIS,MEDIUM,1293.524,7
TBA - TO BE ASSIGNED,13.35778117,87433,7503.184,107.802,TBA,,1133.184,7
DELTA 1 DEB,12.91285664,21293,7674.562,111.517,DEBRIS,SMALL,1304.562,7
THORAD AGENA D DEB,13.06482251,14469,7614.934,110.22,DEBRIS,SMALL,1244.934,7
DELTA 1 DEB,13.2705676,10627,7536.022,108.511,DEBRIS,SMALL,1166.022,7
