OBJECT_NAME,MEAN_MOTION,NORAD_CAT_ID,SEMIMAJOR_AXIS,PERIOD,OBJECT_TYPE,RCS_SIZE,AVG_ALTITUDE,Clusters
FENGYUN 1C DEB,14.18984792,32431,7206.925,101.481,DEBRIS,SMALL,836.925,0
CZ-4 DEB,13.9093423,37616,7303.496,103.528,DEBRIS,SMALL,933.496,0
CZ-4 DEB,14.03752855,37617,7258.966,102.582,DEBRIS,SMALL,888.966,0
CZ-4 DEB,14.06400339,37619,7249.853,102.389,DEBRIS,SMALL,879.853,0
THOR ABLESTAR DEB,14.04939852,21986,7254.876,102.495,DEBRIS,SMALL,884.876,0
CZ-4 DEB,14.16392451,37623,7215.716,101.667,DEBRIS,SMALL,845.716,0
COSMOS 1066,14.11656593,11165,7231.845,102.008,PAYLOAD,LARGE,861.845,0
SL-3 R/B,14.13789539,11166,7224.57,101.854,ROCKET BODY,LARGE,854.57,0
CZ-4 DEB,14.07151519,37624,7247.273,102.334,DEBRIS,SMALL,877.273,0
DELTA 1 DEB,14.18961933,37635,7207.003,101.483,DEBRIS,SMALL,837.003,0
CZ-4 DEB,14.04685724,37614,7255.751,102.514,DEBRIS,SMALL,885.751,0
DELTA 1 DEB,14.01955878,37636,7265.167,102.714,DEBRIS,SMALL,895.167,0
DELTA 1 DEB,14.09011945,37638,7240.892,102.199,DEBRIS,SMALL,870.892,0
DELTA 1 DEB,14.1814034,37640,7209.786,101.541,DEBRIS,SMALL,839.786,0
METEOR 2-4,14.11908409,11288,7230.986,101.99,PAYLOAD,LARGE,860.986,0
SL-3 R/B,14.11632959,11289,7231.926,102.01,ROCKET BODY,LARGE,861.926,0
SL-3 DEB,14.10878206,11290,7234.505,102.064,DEBRIS,SMALL,864.505,0
DELTA 1 DEB,14.19539961,37644,7205.046,101.441,DEBRIS,SMALL,835.046,0
DELTA 1 DEB,14.07309496,37646,7246.73,102.323,DEBRIS,SMALL,876.73,0
DELTA 1 DEB,13.8779585,37649,7314.502,103.762,DEBRIS,SMALL,944.502,0
DELTA 1 DEB,14.16336207,37652,7215.907,101.671,DEBRIS,SMALL,845.907,0
DELTA 1 DEB,13.93857701,37637,7293.28,103.31,DEBRIS,SMALL,923.28,0
DELTA 1 DEB,14.03932422,37653,7258.347,102.569,DEBRIS,SMALL,888.347,0
CZ-4 DEB,13.93198545,37613,7295.58,103.359,DEBRIS,SMALL,925.58,0
FENGYUN 1C DEB,14.20715144,37596,7201.072,101.357,DEBRIS,SMALL,831.072,0
SL-16 DEB,14.06219029,22295,7250.476,102.402,DEBRIS,MEDIUM,880.476,0
FENGYUN 1C DEB,14.12474883,43214,7229.052,101.949,DEBRIS,SMALL,859.052,0
FENGYUN 1C DEB,14.12509658,43213,7228.933,101.946,DEBRIS,SMALL,858.933,0
SL-16 DEB,14.10203282,22294,7236.813,102.113,DEBRIS,MEDIUM,866.813,0
COSMOS 2251 DEB,14.01890366,37533,7265.393,102.718,DEBRIS,SMALL,895.393,0
SL-16 R/B,14.15073051,22285,7220.201,101.762,ROCKET BODY,LARGE,850.201,0
OPS 7613 (P/L 5) DEB,13.95607481,43191,7287.183,103.181,DEBRIS,SMALL,917.183,0
TIROS N,14.18342358,11060,7209.101,101.527,PAYLOAD,LARGE,839.101,0
COSMOS 2227,14.13350672,22284,7226.065,101.886,PAYLOAD,LARGE,856.065,0
CZ-4 DEB,14.07283337,37609,7246.82,102.325,DEBRIS,SMALL,876.82,0
SL-16 R/B,14.16483218,22220,7215.408,101.66,ROCKET BODY,LARGE,845.408,0
FENGYUN 1C DEB,14.14552487,37579,7221.972,101.799,DEBRIS,SMALL,851.972,0
CZ-4B DEB,14.05592407,37580,7252.631,102.448,DEBRIS,SMALL,882.631,0
SL-24 DEB,13.97222279,37586,7281.567,103.062,DEBRIS,SMALL,911.567,0
FENGYUN 1C DEB,14.02494573,37588,7263.307,102.674,DEBRIS,SMALL,893.307,0
FENGYUN 1C DEB,13.9083031,37589,7303.859,103.535,DEBRIS,SMALL,933.859,0
FENGYUN 1C DEB,14.08547798,37591,7242.482,102.233,DEBRIS,SMALL,872.482,0
FENGYUN 1C DEB,14.09194548,37594,7240.266,102.186,DEBRIS,SMALL,870.266,0
METEOR 2-13 DEB,13.87159331,43151,7316.74,103.809,DEBRIS,SMALL,946.74,0
FENGYUN 1C DEB,14.19740927,37595,7204.366,101.427,DEBRIS,SMALL,834.366,0
COSMOS 2219,14.13666147,22219,7224.99,101.863,PAYLOAD,LARGE,854.99,0
DELTA 1 DEB,14.06659061,37655,7248.964,102.37,DEBRIS,SMALL,878.964,0
DELTA 1 DEB,14.0994132,37656,7237.71,102.132,DEBRIS,SMALL,867.71,0
METEOR 1-16 DEB,14.17919455,42999,7210.535,101.557,DEBRIS,SMALL,840.535,0
DELTA 1 DEB,13.96267088,21686,7284.887,103.132,DEBRIS,SMALL,914.887,0
VESSELSAT 1,14.10928344,37840,7234.334,102.06,PAYLOAD,MEDIUM,864.334,0
FENGYUN 1C DEB,13.88895538,37900,7310.641,103.68,DEBRIS,SMALL,940.641,0
FENGYUN 1C DEB,13.89725086,37903,7307.731,103.618,DEBRIS,SMALL,937.731,0
FENGYUN 1C DEB,14.0598189,37907,7251.291,102.42,DEBRIS,SMALL,881.291,0
DELTA 1 DEB,13.99164773,42660,7274.826,102.919,DEBRIS,SMALL,904.826,0
FENGYUN 1C DEB,13.87609806,37911,7315.156,103.776,DEBRIS,SMALL,945.156,0
FENGYUN 1C DEB,13.96464773,37912,7284.2,103.118,DEBRIS,SMALL,914.2,0
FENGYUN 1C DEB,14.07042848,37914,7247.646,102.342,DEBRIS,SMALL,877.646,0
IRS 1B,13.97394556,21688,7280.968,103.049,PAYLOAD,LARGE,910.968,0
FENGYUN 1C DEB,14.06776242,37917,7248.561,102.362,DEBRIS,SMALL,878.561,0
DELTA 1 DEB *,14.17449467,42568,7212.128,101.591,DEBRIS,SMALL,842.128,0
DELTA 1 DEB,14.07844868,21543,7244.893,102.284,DEBRIS,SMALL,874.893,0
DELTA 1 DEB *,14.00221952,42564,7271.164,102.841,DEBRIS,SMALL,901.164,0
FENGYUN 1C DEB,13.94012564,37921,7292.74,103.299,DEBRIS,SMALL,922.74,0
FENGYUN 1C DEB,14.18584286,37924,7208.282,101.51,DEBRIS,SMALL,838.282,0
FENGYUN 1C DEB,14.12702971,37926,7228.274,101.932,DEBRIS,SMALL,858.274,0
DELTA 1 DEB,14.09473778,42556,7239.31,102.166,DEBRIS,SMALL,869.31,0
COSMOS 2251 DEB,14.00813745,37960,7269.116,102.797,DEBRIS,SMALL,899.116,0
THORAD AGENA D DEB,13.9388855,42551,7293.172,103.308,DEBRIS,SMALL,923.172,0
FENGYUN 1C DEB,14.11229677,37920,7233.304,102.039,DEBRIS,SMALL,863.304,0
SL-3 R/B,14.01896562,21689,7265.372,102.718,ROCKET BODY,LARGE,895.372,0
SL-3 R/B,14.06185927,11608,7250.59,102.405,ROCKET BODY,LARGE,880.59,0
METEOR 2-5,14.07108919,11605,7247.419,102.337,PAYLOAD,LARGE,877.419,0
DELTA 1 DEB,13.9718177,37658,7281.708,103.065,DEBRIS,SMALL,911.708,0
DELTA 1 DEB,14.13700988,37662,7224.872,101.86,DEBRIS,SMALL,854.872,0
DELTA 1 DEB,14.18391827,37663,7208.934,101.523,DEBRIS,SMALL,838.934,0
DELTA 1 DEB,14.1719597,37666,7212.988,101.609,DEBRIS,SMALL,842.988,0
DELTA 1 DEB,14.12998596,37668,7227.266,101.911,DEBRIS,SMALL,857.266,0
DELTA 1 DEB,14.04660863,37669,7255.837,102.516,DEBRIS,SMALL,885.837,0
DELTA 1 DEB,13.86848092,37670,7317.834,103.833,DEBRIS,SMALL,947.834,0
DELTA 1 DEB,14.11419933,37672,7232.654,102.025,DEBRIS,SMALL,862.654,0
FENGYUN 1C DEB,14.00036864,37685,7271.804,102.854,DEBRIS,SMALL,901.804,0
FENGYUN 1C DEB,14.09252444,37690,7240.068,102.182,DEBRIS,SMALL,870.068,0
FENGYUN 1C DEB,14.06541036,37691,7249.37,102.379,DEBRIS,SMALL,879.37,0
SL-14 DEB,14.20767197,21827,7200.896,101.354,DEBRIS,SMALL,830.896,0
SL-14 DEB,14.01825922,21826,7265.616,102.723,DEBRIS,SMALL,895.616,0
DMSP 5D-2 F11 (USA 73),14.16676908,21798,7214.75,101.646,PAYLOAD,LARGE,844.75,0
FENGYUN 1C DEB,14.04816698,37693,7255.3,102.504,DEBRIS,SMALL,885.3,0
FENGYUN 1C DEB,14.00147097,37694,7271.423,102.846,DEBRIS,SMALL,901.423,0
FENGYUN 1C DEB,13.93897718,37699,7293.14,103.307,DEBRIS,SMALL,923.14,0
FENGYUN 1C DEB,14.12164139,37706,7230.113,101.971,DEBRIS,SMALL,860.113,0
FENGYUN 1C DEB,14.14699898,37714,7221.47,101.788,DEBRIS,SMALL,851.47,0
FENGYUN 1C DEB,13.92402264,37715,7298.361,103.418,DEBRIS,SMALL,928.361,0
FENGYUN 1C DEB,14.18556282,37716,7208.376,101.512,DEBRIS,SMALL,838.376,0
SL-16 DEB,14.05118918,22297,7254.26,102.482,DEBRIS,SMALL,884.26,0
COSMOS 1176,13.92971488,11788,7296.373,103.376,PAYLOAD,LARGE,926.373,0
SL-16 DEB,13.93230709,22326,7295.468,103.357,DEBRIS,SMALL,925.468,0
SL-16 DEB,14.04541768,22331,7256.247,102.525,DEBRIS,MEDIUM,886.247,0
SL-16 DEB,14.06141235,22444,7250.744,102.408,DEBRIS,SMALL,880.744,0
SL-16 DEB,14.02409781,22441,7263.599,102.68,DEBRIS,MEDIUM,893.599,0
FENGYUN 1C DEB,14.07725176,37457,7245.304,102.293,DEBRIS,SMALL,875.304,0
SL-16 DEB,14.02695902,22432,7262.612,102.659,DEBRIS,SMALL,892.612,0
SL-16 DEB,13.94852358,22430,7289.812,103.237,DEBRIS,SMALL,919.812,0
SL-16 DEB,14.19679446,22426,7204.574,101.431,DEBRIS,SMALL,834.574,0
SL-16 DEB,13.9363877,22425,7294.044,103.327,DEBRIS,SMALL,924.044,0
SL-16 DEB,13.95101417,22423,7288.945,103.218,DEBRIS,MEDIUM,918.945,0
SL-16 DEB,13.98808996,22422,7276.059,102.945,DEBRIS,SMALL,906.059,0
SL-16 DEB,14.12013309,22445,7230.627,101.982,DEBRIS,SMALL,860.627,0
SL-16 DEB,14.09425011,22421,7239.477,102.169,DEBRIS,SMALL,869.477,0
SL-16 DEB,14.01151257,22418,7267.948,102.773,DEBRIS,SMALL,897.948,0
SL-16 DEB,13.97160966,22417,7281.78,103.066,DEBRIS,MEDIUM,911.78,0
SL-16 DEB,14.05408989,22416,7253.262,102.461,DEBRIS,SMALL,883.262,0
SL-16 DEB,14.03515774,22415,7259.783,102.599,DEBRIS,SMALL,889.783,0
SL-16 DEB,13.96095907,22410,7285.483,103.145,DEBRIS,SMALL,915.483,0
SL-16 DEB,14.06012913,22408,7251.185,102.417,DEBRIS,SMALL,881.185,0
SL-16 DEB,14.03915841,22403,7258.404,102.57,DEBRIS,SMALL,888.404,0
SL-16 DEB,13.87342245,22400,7316.097,103.796,DEBRIS,SMALL,946.097,0
DELTA 1 DEB,13.93901739,10839,7293.126,103.307,DEBRIS,SMALL,923.126,0
SL-16 DEB,13.94726452,22419,7290.251,103.246,DEBRIS,SMALL,920.251,0
SL-16 DEB,14.04599291,22398,7256.049,102.52,DEBRIS,SMALL,886.049,0
SL-16 DEB,13.93572932,22451,7294.273,103.332,DEBRIS,SMALL,924.273,0
SL-16 DEB,13.98475259,22454,7277.217,102.969,DEBRIS,SMALL,907.217,0
SL-16 R/B,14.14985365,22566,7220.499,101.768,ROCKET BODY,LARGE,850.499,0
COSMOS 2237,14.12466179,22565,7229.082,101.949,PAYLOAD,LARGE,859.082,0
FENGYUN 1C DEB,14.15156456,37428,7219.917,101.756,DEBRIS,SMALL,849.917,0
SL-16 DEB,13.96259993,22551,7284.912,103.133,DEBRIS,SMALL,914.912,0
SL-16 DEB,14.1109878,22549,7233.751,102.048,DEBRIS,SMALL,863.751,0
FENGYUN 1C DEB,14.06381859,37429,7249.916,102.39,DEBRIS,SMALL,879.916,0
FENGYUN 1C DEB,14.16168818,37430,7216.476,101.683,DEBRIS,SMALL,846.476,0
CZ-11 R/B,14.00871052,43872,7268.917,102.793,ROCKET BODY,LARGE,898.917,0
SL-16 DEB,14.05912208,22537,7251.531,102.425,DEBRIS,SMALL,881.531,0
FENGYUN 1C DEB,14.11909925,37447,7230.98,101.99,DEBRIS,SMALL,860.98,0
FENGYUN 1C DEB,14.14072666,37435,7223.606,101.834,DEBRIS,SMALL,853.606,0
SL-16 DEB,13.88338514,22502,7312.596,103.721,DEBRIS,SMALL,942.596,0
SL-16 DEB,13.97138997,22496,7281.856,103.068,DEBRIS,SMALL,911.856,0
SL-16 DEB,13.9583844,22494,7286.379,103.164,DEBRIS,SMALL,916.379,0
FENGYUN 1C DEB,14.02894916,37436,7261.925,102.645,DEBRIS,SMALL,891.925,0
FENGYUN 1C DEB,14.14498106,37437,7222.157,101.803,DEBRIS,SMALL,852.157,0
FENGYUN 1C DEB,14.10746923,37438,7234.954,102.074,DEBRIS,SMALL,864.954,0
FENGYUN 1C DEB,14.06256698,37439,7250.347,102.4,DEBRIS,SMALL,880.347,0
SL-16 DEB,13.98148361,22474,7278.351,102.993,DEBRIS,SMALL,908.351,0
SL-16 DEB,14.01560686,22458,7266.533,102.743,DEBRIS,SMALL,896.533,0
SL-16 DEB,14.14289501,22509,7222.867,101.818,DEBRIS,SMALL,852.867,0
CZ-4B DEB,13.8874211,43661,7311.179,103.691,DEBRIS,SMALL,941.179,0
CZ-4B DEB,13.89836882,43660,7307.34,103.609,DEBRIS,SMALL,937.34,0
SL-16 DEB,14.06236718,22394,7250.415,102.401,DEBRIS,MEDIUM,880.415,0
SL-16 DEB,14.00454012,22352,7270.36,102.824,DEBRIS,MEDIUM,900.36,0
SL-16 DEB,14.01966887,22351,7265.129,102.713,DEBRIS,SMALL,895.129,0
DMSP 5D-2 F12 DEB,14.1874388,43344,7207.741,101.498,DEBRIS,SMALL,837.741,0
SL-16 DEB,14.0556751,22350,7252.716,102.45,DEBRIS,MEDIUM,882.716,0
SL-16 DEB,14.06452163,22348,7249.675,102.385,DEBRIS,SMALL,879.675,0
SL-16 DEB,13.94559167,22347,7290.834,103.258,DEBRIS,SMALL,920.834,0
SL-16 DEB,14.05355775,22344,7253.445,102.465,DEBRIS,SMALL,883.445,0
SL-16 DEB,14.08506996,22343,7242.622,102.236,DEBRIS,MEDIUM,872.622,0
SL-16 DEB,13.92878788,22342,7296.697,103.383,DEBRIS,SMALL,926.697,0
SL-16 DEB,14.07600838,22353,7245.73,102.302,DEBRIS,SMALL,875.73,0
SL-16 DEB,13.92490185,22341,7298.054,103.412,DEBRIS,SMALL,928.054,0
METEOR 2-11 DEB,13.8827156,43311,7312.831,103.726,DEBRIS,SMALL,942.831,0
METEOR 2-11 DEB,13.87196225,43310,7316.61,103.807,DEBRIS,SMALL,946.61,0
METEOR 2-11 DEB,13.89370298,43309,7308.975,103.644,DEBRIS,SMALL,938.975,0
METEOR 2-7 DEB,14.14323712,43302,7222.751,101.815,DEBRIS,SMALL,852.751,0
SL-16 DEB,13.94206577,22340,7292.063,103.285,DEBRIS,MEDIUM,922.063,0
SL-16 DEB,13.93066674,22336,7296.041,103.369,DEBRIS,MEDIUM,926.041,0
SL-16 DEB,13.95705161,22335,7286.843,103.174,DEBRIS,MEDIUM,916.843,0
METEOR 2-7 DEB,14.13930785,43301,7224.089,101.844,DEBRIS,SMALL,854.089,0
METEOR 2-7 DEB,14.14841417,43300,7220.989,101.778,DEBRIS,SMALL,850.989,0
COSMOS 1603 DEB,14.15627773,43312,7218.314,101.722,DEBRIS,SMALL,848.314,0
SL-16 DEB,13.92285599,22354,7298.769,103.427,DEBRIS,MEDIUM,928.769,0
SL-16 DEB,14.13015885,43354,7227.207,101.91,DEBRIS,SMALL,857.207,0
FENGYUN 1C DEB,14.07488298,43359,7246.117,102.31,DEBRIS,SMALL,876.117,0
CZ-4C DEB,14.07493736,43628,7246.098,102.31,DEBRIS,SMALL,876.098,0
SL-16 DEB,14.04076071,22393,7257.852,102.559,DEBRIS,SMALL,887.852,0
SL-16 DEB,14.0352438,22390,7259.753,102.599,DEBRIS,MEDIUM,889.753,0
SL-16 DEB,14.09865637,22388,7237.969,102.137,DEBRIS,SMALL,867.969,0
SL-16 DEB,14.02876643,22387,7261.988,102.646,DEBRIS,SMALL,891.988,0
SL-16 DEB,13.88124117,22382,7313.349,103.737,DEBRIS,SMALL,943.349,0
SL-16 DEB,14.06034795,22379,7251.109,102.416,DEBRIS,SMALL,881.109,0
SL-16 DEB,14.07224172,22377,7247.023,102.329,DEBRIS,SMALL,877.023,0
SL-16 DEB,14.00836277,22375,7269.038,102.796,DEBRIS,MEDIUM,899.038,0
SL-16 DEB,13.86163803,22374,7320.243,103.884,DEBRIS,SMALL,950.243,0
SL-16 DEB,13.92973566,22371,7296.366,103.376,DEBRIS,LARGE,926.366,0
SL-16 DEB,14.04980175,22370,7254.738,102.493,DEBRIS,SMALL,884.738,0
DMSP 5D-3 F19 DEB,14.18343592,43416,7209.097,101.527,DEBRIS,SMALL,839.097,0
DMSP 5D-3 F19 DEB,14.1954763,43415,7205.02,101.441,DEBRIS,MEDIUM,835.02,0
SL-16 DEB,13.94213518,22369,7292.039,103.284,DEBRIS,MEDIUM,922.039,0
FENGYUN 1C DEB,14.13649981,37477,7225.045,101.864,DEBRIS,SMALL,855.045,0
SL-16 DEB,13.92721423,22363,7297.246,103.395,DEBRIS,SMALL,927.246,0
FENGYUN 1C DEB,14.11883147,37479,7231.072,101.991,DEBRIS,SMALL,861.072,0
SL-16 DEB,13.9106133,22359,7303.051,103.518,DEBRIS,SMALL,933.051,0
SL-16 DEB,14.02098114,43375,7264.676,102.703,DEBRIS,SMALL,894.676,0
COSMOS 2251 DEB,13.93810686,37486,7293.444,103.314,DEBRIS,SMALL,923.444,0
SL-16 DEB,14.0645499,22330,7249.665,102.385,DEBRIS,SMALL,879.665,0
THORAD AGENA D DEB,14.09567499,42550,7238.989,102.159,DEBRIS,SMALL,868.989,0
THORAD AGENA D DEB,14.12772472,42548,7228.037,101.927,DEBRIS,SMALL,858.037,0
THORAD AGENA D DEB,14.19618038,42545,7204.782,101.436,DEBRIS,SMALL,834.782,0
COSMOS 1266,13.90457355,12409,7305.165,103.563,PAYLOAD,LARGE,935.165,0
METEOR 2-5 DEB,14.20312355,38274,7202.434,101.386,DEBRIS,SMALL,832.434,0
COSMOS 1266 FUEL CORE,13.93134068,12435,7295.805,103.364,PAYLOAD,MEDIUM,925.805,0
METEOR 2-5 DEB,14.18189071,38276,7209.621,101.538,DEBRIS,SMALL,839.621,0
METEOR 2-5 DEB,14.18550616,38278,7208.396,101.512,DEBRIS,SMALL,838.396,0
METEOR 2-7,14.104129,12456,7236.096,102.098,PAYLOAD,LARGE,866.096,0
SL-3 R/B,14.07277536,12457,7246.84,102.325,ROCKET BODY,LARGE,876.84,0
NOAA 16 DEB,14.04612595,42393,7256.003,102.519,DEBRIS,SMALL,886.003,0
METEOR 2-17 DEB,13.94195878,38281,7292.1,103.285,DEBRIS,SMALL,922.1,0
METEOR 2-5 DEB,14.20451531,38273,7201.963,101.376,DEBRIS,SMALL,831.963,0
METEOR 2-17 DEB,13.94619464,38282,7290.624,103.254,DEBRIS,SMALL,920.624,0
METEOR 2-17 DEB,13.93875347,38283,7293.218,103.309,DEBRIS,SMALL,923.218,0
NOAA 16 DEB,14.15179671,42388,7219.838,101.754,DEBRIS,SMALL,849.838,0
NOAA 16 DEB,14.17661876,42387,7211.408,101.576,DEBRIS,SMALL,841.408,0
NOAA 16 DEB,14.1796383,42386,7210.384,101.554,DEBRIS,SMALL,840.384,0
NOAA 16 DEB,14.17128254,42385,7213.218,101.614,DEBRIS,SMALL,843.218,0
NOAA 16 DEB,14.15316911,42384,7219.371,101.744,DEBRIS,SMALL,849.371,0
NOAA 16 DEB,14.15053879,42383,7220.266,101.763,DEBRIS,SMALL,850.266,0
METEOR 2-17 DEB,13.93862322,38286,7293.264,103.31,DEBRIS,SMALL,923.264,0
METEOR 2-17 DEB,13.94036109,38287,7292.658,103.297,DEBRIS,SMALL,922.658,0
NOAA 16 DEB,14.17436476,42390,7212.172,101.592,DEBRIS,SMALL,842.172,0
NOAA 16 DEB,14.08298079,42382,7243.339,102.251,DEBRIS,SMALL,873.339,0
COSMOS 1263,14.10218237,12388,7236.762,102.112,PAYLOAD,LARGE,866.762,0
METEOR 2-5 DEB,14.17588139,38272,7211.658,101.581,DEBRIS,SMALL,841.658,0
DELTA 1 DEB,14.11145124,12290,7233.593,102.045,DEBRIS,SMALL,863.593,0
IRIDIUM 33 DEB,14.10133931,38225,7237.05,102.118,DEBRIS,SMALL,867.05,0
DELTA 1 DEB,14.0083034,12292,7269.058,102.796,DEBRIS,SMALL,899.058,0
IRIDIUM 33 DEB,13.98095124,38229,7278.536,102.997,DEBRIS,SMALL,908.536,0
DELTA 1 DEB,14.13438872,21343,7225.765,101.879,DEBRIS,SMALL,855.765,0
NOAA 16 DEB,14.09609965,42408,7238.844,102.156,DEBRIS,SMALL,868.844,0
COSMOS 1249,13.8662448,12319,7318.621,103.849,PAYLOAD,LARGE,948.621,0
NOAA 16 DEB,14.15129411,42407,7220.009,101.757,DEBRIS,SMALL,850.009,0
NOAA 16 DEB,14.14815721,42406,7221.076,101.78,DEBRIS,SMALL,851.076,0
DELTA 1 DEB,14.0215152,12373,7264.491,102.699,DEBRIS,SMALL,894.491,0
IRIDIUM 33 DEB,14.2051498,38233,7201.749,101.372,DEBRIS,SMALL,831.749,0
YAOGAN 4 DEB,14.18702321,38264,7207.882,101.501,DEBRIS,SMALL,837.882,0
NOAA 16 DEB,14.12252099,42400,7229.812,101.965,DEBRIS,SMALL,859.812,0
NOAA 16 DEB,14.13281895,42399,7226.3,101.891,DEBRIS,SMALL,856.3,0
NOAA 16 DEB,14.06186593,42398,7250.588,102.405,DEBRIS,SMALL,880.588,0
NOAA 16 DEB,14.15775932,42397,7217.811,101.711,DEBRIS,SMALL,847.811,0
DELTA 1 DEB,14.04084392,21329,7257.823,102.558,DEBRIS,SMALL,887.823,0
YAOGAN 7 DEB,14.17715647,38266,7211.226,101.572,DEBRIS,SMALL,841.226,0
DELTA 1 DEB,13.90477633,21325,7305.094,103.562,DEBRIS,SMALL,935.094,0
METEOR 2-5 DEB,14.18169956,38271,7209.686,101.539,DEBRIS,SMALL,839.686,0
DELTA 1 DEB,14.0277749,21335,7262.33,102.653,DEBRIS,SMALL,892.33,0
METEOR 2-8 DEB,14.1107029,38289,7233.849,102.05,DEBRIS,SMALL,863.849,0
CZ-2D DEB,13.92801722,38323,7296.966,103.389,DEBRIS,SMALL,926.966,0
CZ-2D DEB,13.91472611,38327,7301.612,103.487,DEBRIS,SMALL,931.612,0
COSMOS 1275 DEB,13.86004955,12653,7320.802,103.896,DEBRIS,MEDIUM,950.802,0
COSMOS 1275 DEB,14.04486013,12654,7256.439,102.529,DEBRIS,MEDIUM,886.439,0
NOAA 16 DEB,14.10591005,42361,7235.487,102.085,DEBRIS,SMALL,865.487,0
COSMOS 1275 DEB,13.89887342,12656,7307.163,103.606,DEBRIS,MEDIUM,937.163,0
COSMOS 1275 DEB,14.15440984,12658,7218.949,101.735,DEBRIS,SMALL,848.949,0
TRANSIT 5B-1 DEB,14.04459379,38522,7256.531,102.531,DEBRIS,SMALL,886.531,0
NOAA 16 DEB,14.20098164,42359,7203.158,101.401,DEBRIS,SMALL,833.158,0
NOAA 16 DEB,14.13876818,42358,7224.273,101.848,DEBRIS,SMALL,854.273,0
NOAA 16 DEB,14.17080657,42357,7213.38,101.617,DEBRIS,SMALL,843.38,0
COSMOS 1275 DEB,13.96374097,12652,7284.515,103.124,DEBRIS,SMALL,914.515,0
NOAA 16 DEB,14.20026535,42356,7203.4,101.407,DEBRIS,SMALL,833.4,0
NOAA 16 DEB,13.92876568,42354,7296.704,103.383,DEBRIS,SMALL,926.704,0
TRANSIT 16 DEB,13.92087878,38530,7299.46,103.442,DEBRIS,SMALL,929.46,0
NOAA 16 DEB,14.18051179,42352,7210.088,101.548,DEBRIS,SMALL,840.088,0
COSMOS 1275 DEB,14.00704337,12668,7269.494,102.805,DEBRIS,SMALL,899.494,0
COSMOS 1275 DEB,13.95674214,12669,7286.95,103.176,DEBRIS,SMALL,916.95,0
METEOR 2-5 DEB,14.20679074,38534,7201.194,101.36,DEBRIS,SMALL,831.194,0
COSMOS 1275 DEB,14.03623032,12671,7259.413,102.592,DEBRIS,SMALL,889.413,0
NOAA 16 DEB,14.0644595,42350,7249.696,102.386,DEBRIS,SMALL,879.696,0
COSMOS 1275 DEB,14.02338723,12673,7263.845,102.686,DEBRIS,MEDIUM,893.845,0
NOAA 16 DEB,14.0511466,42355,7254.275,102.483,DEBRIS,SMALL,884.275,0
NOAA 16 DEB,13.88332598,42362,7312.617,103.722,DEBRIS,SMALL,942.617,0
NOAA 16 DEB,13.98890186,42363,7275.778,102.939,DEBRIS,SMALL,905.778,0
NOAA 16 DEB,14.14961749,42364,7220.579,101.77,DEBRIS,SMALL,850.579,0
NOAA 16 DEB,14.20755818,42378,7200.935,101.355,DEBRIS,SMALL,830.935,0
METEOR 2-17 DEB,13.96209299,38330,7285.088,103.136,DEBRIS,SMALL,915.088,0
COSMOS 1249 FUEL CORE,13.90495772,12551,7305.031,103.56,PAYLOAD,MEDIUM,935.031,0
NOAA 7,14.17310162,12553,7212.601,101.601,PAYLOAD,LARGE,842.601,0
IRIDIUM 33 DEB,14.19513331,38469,7205.136,101.443,DEBRIS,SMALL,835.136,0
COSMOS 2251 DEB,13.86637795,38481,7318.574,103.848,DEBRIS,SMALL,948.574,0
COSMOS 2251 DEB,14.19110643,38483,7206.499,101.472,DEBRIS,SMALL,836.499,0
FENGYUN 1C DEB,13.93146849,38491,7295.761,103.363,DEBRIS,SMALL,925.761,0
NOAA 16 DEB,13.89307772,42376,7309.195,103.649,DEBRIS,SMALL,939.195,0
NOAA 16 DEB,14.14259873,42375,7222.968,101.82,DEBRIS,SMALL,852.968,0
NOAA 16 DEB,14.1481765,42374,7221.07,101.78,DEBRIS,SMALL,851.07,0
FENGYUN 1C DEB,14.04473668,38496,7256.482,102.53,DEBRIS,SMALL,886.482,0
NOAA 16 DEB,14.15367767,42372,7219.198,101.74,DEBRIS,SMALL,849.198,0
FENGYUN 1C DEB,13.99957061,38504,7272.081,102.86,DEBRIS,SMALL,902.081,0
NOAA 16 DEB,14.19702311,42369,7204.497,101.43,DEBRIS,SMALL,834.497,0
NOAA 16 DEB,14.12732048,42368,7228.175,101.93,DEBRIS,SMALL,858.175,0
NOAA 16 DEB,14.10728567,42367,7235.017,102.075,DEBRIS,SMALL,865.017,0
FENGYUN 1C DEB,14.05137401,38506,7254.196,102.481,DEBRIS,SMALL,884.196,0
INTERCOSMOS 22,14.1841034,12645,7208.871,101.522,PAYLOAD,LARGE,838.871,0
SL-3 R/B,14.15927472,12646,7217.296,101.7,ROCKET BODY,LARGE,847.296,0
FENGYUN 1C DEB,14.08687717,38510,7242.003,102.223,DEBRIS,SMALL,872.003,0
DELTA 1 DEB,14.16451186,12288,7215.517,101.663,DEBRIS,SMALL,845.517,0
DELTA 1 DEB,14.08928358,12285,7241.178,102.205,DEBRIS,SMALL,871.178,0
DELTA 1 DEB,14.00241474,12284,7271.096,102.839,DEBRIS,SMALL,901.096,0
CZ-2D DEB,14.18934717,38180,7207.095,101.485,DEBRIS,SMALL,837.095,0
NOAA 16 DEB,14.18249036,42430,7209.418,101.534,DEBRIS,SMALL,839.418,0
